run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
4096,0.000360671,1.7105e-05,1.4147e-05,1.3811e-05,1.3482e-05,1.3734e-05,1.3389e-05,2.1666e-05,1.3466e-05,1.3411e-05,1.4066e-05,1.341e-05,1.3431e-05,1.3457e-05,1.3615e-05,1.3247e-05,1.3157e-05,1.3234e-05,1.3344e-05,1.3506e-05,1.3294e-05,1.3176e-05,1.3359e-05,1.3582e-05,1.3331e-05,1.3268e-05,1.3277e-05,1.3223e-05,1.3527e-05,1.3475e-05,1.3331e-05,1.33e-05,1.3167e-05,1.3778e-05,1.353e-05,1.3243e-05,1.3214e-05,1.3458e-05,1.3515e-05,1.3283e-05,1.3271e-05,1.3285e-05,1.3577e-05,1.3142e-05,1.3414e-05,1.3367e-05,1.3298e-05,1.3483e-05,1.3243e-05,1.3494e-05,1.3812e-05,1.3616e-05,1.331e-05,1.3306e-05,1.3532e-05,1.324e-05,1.35e-05,1.3239e-05,1.3228e-05,1.3279e-05,1.3281e-05,1.3596e-05,1.3275e-05,1.3234e-05,1.3475e-05,1.3676e-05,1.353e-05,1.3177e-05,1.3248e-05,1.334e-05,1.3737e-05,1.3168e-05,1.325e-05,1.3202e-05,1.3184e-05,1.3823e-05,1.3306e-05,1.3326e-05,1.319e-05,1.3147e-05,1.3575e-05,1.3214e-05,1.3168e-05,1.3258e-05,1.3559e-05,1.3298e-05,1.3342e-05,1.3409e-05,1.3344e-05,1.3656e-05,1.3998e-05,1.3354e-05,1.3275e-05,1.3283e-05,1.3636e-05,1.3552e-05,1.3275e-05,1.3335e-05,1.3479e-05,1.3284e-05
16384,0.000372629,3.6292e-05,3.393e-05,3.3929e-05,3.3236e-05,3.3486e-05,3.3225e-05,3.3169e-05,3.314e-05,3.3127e-05,3.3393e-05,3.3298e-05,3.3082e-05,3.3052e-05,3.3395e-05,3.3097e-05,3.305e-05,3.2978e-05,3.2984e-05,3.3473e-05,3.3359e-05,3.3138e-05,3.3094e-05,3.3017e-05,3.352e-05,3.3078e-05,3.307e-05,3.2966e-05,3.3403e-05,3.3154e-05,3.3102e-05,3.3055e-05,3.3103e-05,3.3354e-05,3.3028e-05,3.3052e-05,3.2987e-05,3.6019e-05,3.3524e-05,3.3047e-05,3.3065e-05,3.3126e-05,3.3302e-05,3.3059e-05,3.2948e-05,3.305e-05,3.3097e-05,3.3355e-05,3.2958e-05,3.299e-05,3.3026e-05,3.3096e-05,3.3352e-05,3.306e-05,3.3148e-05,3.3512e-05,3.337e-05,3.3152e-05,3.3007e-05,3.307e-05,3.3258e-05,3.3353e-05,3.3035e-05,3.3108e-05,3.3073e-05,3.3047e-05,3.3358e-05,3.3089e-05,3.3111e-05,3.3139e-05,3.3394e-05,3.3108e-05,3.3384e-05,3.3418e-05,3.3158e-05,3.3476e-05,3.3081e-05,3.3059e-05,3.3063e-05,3.2989e-05,3.3414e-05,3.3071e-05,3.3037e-05,3.2961e-05,3.3377e-05,3.3014e-05,3.3007e-05,3.3137e-05,3.3086e-05,3.3595e-05,3.3075e-05,3.3054e-05,3.309e-05,3.3313e-05,3.3347e-05,3.3056e-05,3.3104e-05,3.3023e-05,3.3325e-05,3.3169e-05
65536,0.00053149,0.000191662,0.000186725,0.000185992,0.000185595,0.000185159,0.000183878,0.000183683,0.000183486,0.00018374,0.000184031,0.000183563,0.000183429,0.000183512,0.000184082,0.000183616,0.000183431,0.000183969,0.000183449,0.000183766,0.000185138,0.000183689,0.000183523,0.000183395,0.000184053,0.000183835,0.000183789,0.000183428,0.000183862,0.00018377,0.000183391,0.000183422,0.000183612,0.000184228,0.000183384,0.000183396,0.000183583,0.000183704,0.000183885,0.00018365,0.000183669,0.000183517,0.000183601,0.000183552,0.000183676,0.000183581,0.000183535,0.000183881,0.00018385,0.000183444,0.000183469,0.000183655,0.000184215,0.000183529,0.000183405,0.000183542,0.000183772,0.000183646,0.000183427,0.000183595,0.000183675,0.000183866,0.000183438,0.000187429,0.000183772,0.000183382,0.000183691,0.000183721,0.000183549,0.000183527,0.000183774,0.000183653,0.000183399,0.000183464,0.000183636,0.000184271,0.000184737,0.000185996,0.000185924,0.000185893,0.000185846,0.000184434,0.000183945,0.000183645,0.000183664,0.000183532,0.000183716,0.000183498,0.000183421,0.000183828,0.000183623,0.000183597,0.000183428,0.000183826,0.000183989,0.000183571,0.000183477,0.000183671,0.000183788,0.000183891
262144,0.00170877,0.00132517,0.00136709,0.00131923,0.00136799,0.00136808,0.00131894,0.00131954,0.00132184,0.00132079,0.00131922,0.00137932,0.00137056,0.00132044,0.00136822,0.00131914,0.00136758,0.00136753,0.00131883,0.00131909,0.0013667,0.0013658,0.00131937,0.00136991,0.00132029,0.00136864,0.00131953,0.0013677,0.00136753,0.00131928,0.00136695,0.00136681,0.00137391,0.00137096,0.00132082,0.00136833,0.00136902,0.00131962,0.00138615,0.00131893,0.00131902,0.00136812,0.00131902,0.0013192,0.00136768,0.00131925,0.00137665,0.00138239,0.0013764,0.00137079,0.00136778,0.00131947,0.00136724,0.00136494,0.00131854,0.00131992,0.00131979,0.00131797,0.00136598,0.00136676,0.00131743,0.00136888,0.00138234,0.00133388,0.00138054,0.00132938,0.0013201,0.00136687,0.00136598,0.00136577,0.00136594,0.00136593,0.00136452,0.00131779,0.00136502,0.00131981,0.00132046,0.00136442,0.0013665,0.00136579,0.00131825,0.00131799,0.00136364,0.00136507,0.00136577,0.00136566,0.00132235,0.00179519,0.00136625,0.00136971,0.00133292,0.00157375,0.00140432,0.00140829,0.00140509,0.00135684,0.00135648,0.00135687,0.00136172,0.00140686
1048576,0.0118735,0.0111203,0.0111157,0.0111169,0.0111167,0.0111163,0.0111096,0.00972671,0.00972725,0.0097267,0.00972903,0.0111114,0.00972707,0.0111192,0.00972753,0.0097279,0.0111107,0.0102883,0.00883167,0.010084,0.0100851,0.0100837,0.0100844,0.0100826,0.0100839,0.0100824,0.0100487,0.00997528,0.00997648,0.00997801,0.00997674,0.00997648,0.00993387,0.0094144,0.00941293,0.00941354,0.00941413,0.00941354,0.00941364,0.00941412,0.009414,0.00941419,0.00941407,0.00941502,0.00941386,0.00941372,0.00941328,0.00941492,0.00941564,0.00941525,0.00941483,0.00941424,0.00941447,0.00941396,0.0094142,0.00941425,0.00941335,0.009415,0.00941389,0.00941362,0.00941471,0.00941392,0.00941496,0.00941379,0.00941397,0.00941561,0.00941578,0.00941546,0.00941576,0.00941312,0.00941419,0.00941471,0.00941487,0.00941463,0.0094173,0.0094138,0.00941711,0.00941894,0.00941588,0.00941636,0.00941734,0.00941829,0.00941587,0.00941468,0.00941378,0.00941478,0.00941701,0.00941525,0.00941648,0.00941688,0.00941392,0.00941543,0.00941366,0.0094136,0.00941395,0.00941483,0.00941455,0.009416,0.00941512,0.00941581
