run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
4096,0.000172261,9.701e-06,8.062e-06,8.17e-06,7.86e-06,8.059e-06,7.75e-06,7.716e-06,7.658e-06,7.526e-06,7.917e-06,8.382e-06,2.0397e-05,7.719e-06,7.666e-06,7.994e-06,7.719e-06,7.733e-06,7.697e-06,8.017e-06,7.952e-06,7.817e-06,7.649e-06,7.708e-06,7.689e-06,7.96e-06,7.678e-06,7.656e-06,7.65e-06,7.694e-06,7.926e-06,7.645e-06,7.641e-06,7.55e-06,7.622e-06,7.839e-06,7.564e-06,7.598e-06,7.649e-06,7.618e-06,7.95e-06,7.652e-06,7.599e-06,7.699e-06,7.621e-06,8.44e-06,7.673e-06,7.896e-06,7.776e-06,7.779e-06,8.04e-06,7.593e-06,7.756e-06,7.652e-06,7.617e-06,7.904e-06,7.614e-06,7.618e-06,7.585e-06,7.737e-06,7.891e-06,7.764e-06,7.626e-06,7.617e-06,7.587e-06,7.845e-06,7.598e-06,7.557e-06,7.587e-06,7.615e-06,7.956e-06,7.649e-06,9.059e-06,8.118e-06,7.75e-06,8.008e-06,7.583e-06,7.639e-06,7.746e-06,7.708e-06,8.05e-06,7.75e-06,7.634e-06,7.748e-06,7.707e-06,7.991e-06,7.637e-06,7.691e-06,2.2907e-05,7.651e-06,7.95e-06,7.554e-06,7.545e-06,7.684e-06,7.562e-06,7.897e-06,7.64e-06,7.61e-06,7.596e-06,7.673e-06
16384,0.000175952,2.2674e-05,2.0351e-05,1.9851e-05,1.9781e-05,1.9688e-05,1.9882e-05,1.9527e-05,1.9609e-05,1.9627e-05,1.9519e-05,1.9923e-05,1.966e-05,1.963e-05,1.9718e-05,1.9604e-05,1.9819e-05,1.9748e-05,1.9616e-05,1.9572e-05,1.9451e-05,1.9989e-05,1.9559e-05,1.9613e-05,1.9864e-05,1.9531e-05,1.9861e-05,1.9597e-05,2.0229e-05,1.9696e-05,1.9618e-05,1.9969e-05,1.9668e-05,1.9769e-05,1.9632e-05,1.9729e-05,2.0133e-05,1.9755e-05,1.9461e-05,1.966e-05,1.9678e-05,1.9908e-05,1.9575e-05,1.9667e-05,1.965e-05,1.97e-05,1.9989e-05,1.9823e-05,1.9531e-05,1.9653e-05,1.9678e-05,1.9894e-05,1.9759e-05,1.9697e-05,1.9627e-05,1.959e-05,2.0174e-05,2.0149e-05,1.9685e-05,1.9855e-05,1.9625e-05,2.0189e-05,1.9636e-05,1.944e-05,1.9692e-05,1.9766e-05,1.9985e-05,1.9683e-05,1.9742e-05,1.9665e-05,1.9568e-05,1.9961e-05,1.9746e-05,1.9535e-05,1.9685e-05,1.969e-05,2.0201e-05,1.9727e-05,1.9632e-05,1.9596e-05,1.9804e-05,2.0013e-05,1.9761e-05,1.9644e-05,1.9643e-05,2.0157e-05,2.0055e-05,1.9605e-05,1.9569e-05,1.965e-05,1.9581e-05,2.0082e-05,2.0166e-05,1.9603e-05,1.9604e-05,1.9659e-05,2.0097e-05,1.9635e-05,1.9675e-05,1.961e-05
65536,0.000247848,9.9533e-05,0.000102086,9.7555e-05,0.000101438,0.000101717,0.000103157,0.000102039,0.000101111,0.000101946,0.000101484,9.7226e-05,0.000102195,0.000102299,0.000102809,9.679e-05,0.000101831,0.000101565,0.000107616,0.000101401,9.735e-05,0.000101546,0.000101353,0.000102089,9.7607e-05,0.000100511,9.6994e-05,9.6895e-05,0.000102199,0.000101513,0.000102014,0.000101473,0.000102524,9.6923e-05,0.000100297,0.000102281,0.000102329,9.7144e-05,0.000117149,9.671e-05,0.000102246,0.000101884,0.000101876,0.000102422,9.6619e-05,9.6835e-05,0.000100862,9.7187e-05,0.000101886,0.000102619,0.000101302,0.000100877,0.000101124,9.6627e-05,0.000101737,0.000102528,0.000102639,0.000101404,0.000100424,0.000102161,0.00010103,0.000103201,0.00010218,9.6526e-05,0.000106755,9.6855e-05,9.7548e-05,0.000101517,0.000101249,9.7129e-05,0.00010171,0.000102997,0.000102277,0.00010203,0.000101459,0.000102199,0.000102197,0.000102387,0.000101964,9.6823e-05,9.7016e-05,0.000100924,9.7079e-05,0.000101813,0.000101482,9.7141e-05,9.7958e-05,0.000101127,0.000102122,0.00010282,0.000101371,0.0001016,0.000102297,0.000101338,9.6672e-05,0.000106999,0.000103621,0.000107071,0.000101965,9.9197e-05
262144,0.000817047,0.000681998,0.000678859,0.000678751,0.000676914,0.000677653,0.00067597,0.00067926,0.000679812,0.000677589,0.00066691,0.000678137,0.000674938,0.000675887,0.000678194,0.000677859,0.000680406,0.000677425,0.000676116,0.000678343,0.000690343,0.000678246,0.000677646,0.000675956,0.000678717,0.000676479,0.000677023,0.000677832,0.000677345,0.000676041,0.000676639,0.000676873,0.000677746,0.000678378,0.000676288,0.000677331,0.00067663,0.000677746,0.000677615,0.00067687,0.00067619,0.000675331,0.000687881,0.000676988,0.000677631,0.000677346,0.000678394,0.000678134,0.000676194,0.000676273,0.000667828,0.00067812,0.000678596,0.00066873,0.000678845,0.000678411,0.000678496,0.000679058,0.000667889,0.000677949,0.000667453,0.000678634,0.000677557,0.000679115,0.000676585,0.00067776,0.000678444,0.000676279,0.000678452,0.000677763,0.000677545,0.000678764,0.00068791,0.000666276,0.000677179,0.000676201,0.000678496,0.000667334,0.000676907,0.000675848,0.000675752,0.000677951,0.000678228,0.000676929,0.000677106,0.00067905,0.00067982,0.000666871,0.000666872,0.000679101,0.000677292,0.000677389,0.000677999,0.000667534,0.000667522,0.000675663,0.000678132,0.000677201,0.000679016,0.000678591
1048576,0.00544485,0.00527667,0.0052706,0.00527182,0.00526389,0.00526984,0.00527186,0.00527189,0.00527544,0.00527053,0.0052717,0.00527523,0.0052705,0.00527493,0.00527523,0.00527299,0.00526703,0.00526693,0.00526448,0.00526547,0.00526531,0.00526781,0.00526668,0.00525969,0.00525512,0.00526069,0.00526636,0.00526646,0.00526666,0.00526593,0.00526509,0.00524821,0.00526569,0.0052646,0.00514035,0.00478664,0.00478932,0.00478832,0.00479501,0.00478497,0.00477782,0.00480119,0.0047902,0.0047934,0.00480311,0.00479111,0.00478703,0.00479266,0.00478955,0.00480175,0.00477203,0.00478754,0.00479204,0.00478856,0.00476335,0.00475451,0.00475416,0.00476315,0.00474906,0.00474816,0.00475556,0.00475208,0.00475148,0.00476331,0.00477247,0.00474952,0.00475303,0.00471267,0.00448101,0.00448686,0.00449222,0.00449941,0.0044978,0.00450143,0.00448892,0.00448591,0.00450436,0.00448267,0.00448595,0.004485,0.00448933,0.00448496,0.00448983,0.00448836,0.00449201,0.0044856,0.00448484,0.0044901,0.00448793,0.00449585,0.00449209,0.00449034,0.00449667,0.00448901,0.0044873,0.00448527,0.00448732,0.00449969,0.00449101,0.00450123
