run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
4096,0.00021247,9.679e-06,8.532e-06,7.871e-06,8.291e-06,7.988e-06,7.905e-06,7.845e-06,7.72e-06,8.144e-06,7.743e-06,7.759e-06,7.77e-06,7.775e-06,8.058e-06,7.808e-06,7.747e-06,7.686e-06,7.706e-06,8.112e-06,7.72e-06,7.834e-06,7.74e-06,7.76e-06,7.988e-06,7.795e-06,7.696e-06,7.795e-06,7.661e-06,8.056e-06,7.766e-06,7.838e-06,7.736e-06,1.4016e-05,8.63e-06,8.138e-06,7.928e-06,7.798e-06,7.723e-06,8.071e-06,7.693e-06,7.738e-06,7.733e-06,7.801e-06,8.269e-06,7.762e-06,7.638e-06,7.779e-06,7.657e-06,8.021e-06,7.711e-06,7.739e-06,7.611e-06,7.762e-06,8.001e-06,7.8e-06,7.731e-06,7.772e-06,7.718e-06,8.195e-06,7.632e-06,7.781e-06,7.739e-06,7.743e-06,8.025e-06,7.747e-06,7.655e-06,7.788e-06,7.695e-06,8.046e-06,7.711e-06,7.748e-06,7.674e-06,7.715e-06,8.129e-06,7.73e-06,7.648e-06,7.715e-06,7.713e-06,8.028e-06,7.663e-06,7.749e-06,7.75e-06,7.761e-06,8.032e-06,7.786e-06,7.692e-06,7.756e-06,7.706e-06,8.098e-06,7.735e-06,7.795e-06,7.655e-06,7.778e-06,8.021e-06,7.794e-06,8.438e-06,8.125e-06,7.687e-06,8.144e-06
16384,0.000164894,2.0548e-05,1.9132e-05,1.8769e-05,1.8744e-05,1.857e-05,1.8427e-05,1.8319e-05,1.8246e-05,1.8424e-05,1.824e-05,1.8325e-05,1.8106e-05,1.8294e-05,1.864e-05,1.8295e-05,1.8153e-05,1.8179e-05,1.8155e-05,1.8765e-05,1.8194e-05,1.8221e-05,1.8566e-05,1.8138e-05,1.8509e-05,1.8512e-05,1.8376e-05,1.8662e-05,1.8266e-05,1.8595e-05,1.8372e-05,1.8737e-05,1.8343e-05,1.8325e-05,1.8523e-05,1.853e-05,1.7876e-05,1.8506e-05,1.8335e-05,1.8445e-05,1.849e-05,1.8184e-05,1.8144e-05,1.8102e-05,1.8529e-05,1.854e-05,1.8488e-05,1.8168e-05,1.8218e-05,1.8897e-05,1.8435e-05,1.8282e-05,1.8338e-05,1.8357e-05,1.8637e-05,1.8073e-05,1.8363e-05,1.8466e-05,1.8241e-05,1.8514e-05,1.8402e-05,1.9287e-05,1.8149e-05,1.8618e-05,1.8722e-05,1.8537e-05,1.8324e-05,1.8382e-05,1.8259e-05,1.8687e-05,1.8235e-05,1.8138e-05,1.8272e-05,1.832e-05,1.8628e-05,1.8443e-05,1.8182e-05,1.832e-05,1.8153e-05,1.8436e-05,1.8136e-05,1.7962e-05,1.8164e-05,1.7996e-05,1.8366e-05,1.8139e-05,1.8247e-05,1.8186e-05,1.8298e-05,1.9095e-05,1.8537e-05,1.8127e-05,1.8327e-05,1.8159e-05,1.8741e-05,1.8174e-05,1.8275e-05,1.8215e-05,1.8213e-05,1.8378e-05
65536,0.00021217,8.4134e-05,8.146e-05,8.1083e-05,8.2188e-05,8.5077e-05,8.4325e-05,8.0537e-05,8.4281e-05,8.0578e-05,8.029e-05,7.9595e-05,8.0737e-05,8.0015e-05,8.09e-05,8.0153e-05,8.3963e-05,8.1256e-05,8.0616e-05,8.1691e-05,8.1232e-05,8.3889e-05,8.3329e-05,8.1283e-05,8.1558e-05,8.4519e-05,8.3553e-05,8.5416e-05,8.004e-05,8.1533e-05,8.1813e-05,8.414e-05,8.02e-05,8.4109e-05,8.0169e-05,8.0247e-05,8.035e-05,8.0616e-05,8.0111e-05,8.1439e-05,8.0704e-05,8.0561e-05,8.0317e-05,8.0918e-05,8.1797e-05,8.1544e-05,8.0383e-05,8.1459e-05,8.4025e-05,8.415e-05,8.1492e-05,8.1089e-05,8.0326e-05,8.0649e-05,8.5796e-05,8.0208e-05,8.3434e-05,8.6337e-05,8.4057e-05,8.4491e-05,8.1517e-05,8.1598e-05,8.1105e-05,8.0557e-05,8.103e-05,8.1196e-05,8.0966e-05,8.0687e-05,8.132e-05,8.1346e-05,8.0778e-05,8.3879e-05,8.3547e-05,7.8749e-05,7.9542e-05,8.0102e-05,8.3802e-05,8.0767e-05,8.5045e-05,8.4848e-05,8.4355e-05,7.9989e-05,8.0437e-05,7.9564e-05,8.0311e-05,8.3098e-05,8.0267e-05,8.0819e-05,7.9622e-05,8.0345e-05,7.99e-05,8.3718e-05,8.1689e-05,8.4486e-05,8.1181e-05,8.4091e-05,8.4003e-05,8.3428e-05,8.4005e-05,8.4636e-05
262144,0.000696057,0.000573585,0.00056918,0.000569256,0.000571781,0.000569917,0.000566875,0.000565444,0.000567016,0.000567427,0.000566653,0.000567378,0.000566464,0.00056588,0.000566367,0.000567513,0.000567506,0.000566089,0.000565226,0.000564583,0.000567266,0.000564476,0.000565597,0.000566555,0.000566976,0.00056779,0.00056518,0.000569097,0.000567399,0.000568719,0.000565672,0.000564957,0.000567154,0.000567782,0.000565075,0.000565262,0.000567078,0.00056705,0.00056455,0.000565805,0.000566861,0.000565638,0.00056779,0.00056347,0.000565923,0.000564502,0.000567372,0.000565966,0.000567395,0.000564983,0.000565746,0.000563636,0.000566916,0.000567482,0.000568519,0.000566547,0.000563653,0.000565649,0.000564289,0.000565965,0.000564535,0.000568202,0.000565509,0.000566325,0.000566363,0.000564628,0.000567549,0.000565154,0.000566261,0.000565555,0.000564518,0.00056725,0.00056497,0.000566477,0.000566774,0.000564875,0.000568528,0.0005688,0.000563899,0.000565697,0.000567975,0.000569035,0.000563464,0.000565689,0.000569992,0.000565246,0.000567124,0.000565911,0.000569195,0.000565283,0.00056329,0.000567916,0.000565219,0.000569845,0.000565931,0.000563704,0.000566527,0.00056735,0.000567546,0.000564871
1048576,0.0054449,0.00524598,0.00522509,0.00530346,0.00524258,0.00524617,0.00527714,0.00524955,0.00524919,0.00526402,0.00525656,0.0052732,0.00525808,0.00526556,0.00525969,0.00526852,0.00525725,0.00526248,0.00509546,0.00490677,0.00495525,0.00488521,0.00486117,0.00495804,0.00481907,0.0049297,0.00487031,0.00489599,0.00487136,0.00486021,0.00488442,0.00486884,0.00486852,0.0049009,0.00485727,0.00486713,0.00487392,0.00490773,0.00487496,0.00486939,0.00490029,0.0048533,0.00484808,0.00490299,0.00492381,0.00491406,0.00485604,0.00487723,0.0048604,0.00486319,0.00465207,0.00467839,0.0046344,0.00463951,0.00465175,0.00461664,0.00464234,0.00465493,0.0046552,0.00463474,0.00466427,0.00466498,0.00459872,0.00462933,0.00474097,0.00467298,0.00474131,0.00476961,0.0046884,0.00474371,0.00466484,0.00463495,0.00469666,0.00460124,0.00463668,0.0046563,0.00467377,0.00460879,0.00464819,0.00465005,0.00462672,0.00470279,0.00461417,0.00469803,0.00466297,0.00467916,0.00467026,0.00471403,0.0046163,0.00470084,0.00463856,0.0046974,0.00464015,0.00460352,0.00465487,0.00468935,0.00471209,0.00469757,0.00462213,0.00460447
